ipo_firm,year,originality,generality
Panavision Inc,1998,0.3333333333333333,0.75
Panavision Inc,1999,0.3125,0.25
Panavision Inc,2000,0.26523760330578516,0.18367346938775508
Panavision Inc,2002,0.6696211262282691,0.503968253968254
Panavision Inc,2003,0.5,0.0
Panavision Inc,2004,0.7195709615583091,0.5864197530864198
Panavision Inc,2005,0.46629145408163264,0.20370370370370372
Panavision Inc,2006,0.259882129617273,0.28107284580498865
Panavision Inc,2007,0.03690888119953861,0.0
Panavision Inc,2008,0.4444444444444444,0.625
Panavision Inc,2009,0.6029780801209372,0.4205291005291006
Panavision Inc,2011,0.3924817892684928,0.6033333333333334
Panavision Inc,2012,0.19243597716094749,0.32870370370370366
Panavision Inc,2013,0.0,0
Panavision Inc,2015,0.0,0
PANCRETEC INC.,1985,0.5,0.31404958677685946
PANCRETEC INC.,1988,0.0,0.31999999999999984
Pandora Media Inc,2006,0.7078189300411524,0.5722784057108863
Pandora Media Inc,2011,0.6955830504353355,0.5315214969926486
Pandora Media Inc,2012,0.6938779213238495,0.31999999999999984
Pandora Media Inc,2014,0.5,0.47231833910034604
Pandora Media Inc,2016,0.5189016589091777,0.13333333333333333
PANSOPHIC SYSTEMS,1990,0,0
Papa John's International,2005,0.1360544217687075,0.0
Papa John's International,2012,0.6677551020408163,0.0
Papa John's International,2014,0.795138888888889,0.0
PAR TECHNOLOGY,1977,0,0
PAR TECHNOLOGY,1978,0,0.0
PAR TECHNOLOGY,1980,0,0.375
PAR TECHNOLOGY,1981,0.5,0.3125
PAR TECHNOLOGY,1982,0.0,0.0
PAR TECHNOLOGY,1983,0.0,0.25
PAR TECHNOLOGY,1984,0.33333333333333337,0
PAR TECHNOLOGY,1985,0.0,0.4444444444444444
PAR TECHNOLOGY,1986,0.33333333333333337,0
PAR TECHNOLOGY,1987,0.0,0.0
PAR TECHNOLOGY,1989,0.6666666666666667,0.5
PAR TECHNOLOGY,1990,0.0,0.62
PAR TECHNOLOGY,1991,0.0,0.7160493827160495
PAR TECHNOLOGY,1992,0.37525699168556315,0.28608802708525705
PAR TECHNOLOGY,1993,0.1857142857142857,0.12244897959183676
PAR TECHNOLOGY,1994,0.0,0.375
PAR TECHNOLOGY,1995,0.46713183421516763,0.22285714285714286
PAR TECHNOLOGY,1996,0.0,0.6666666666666667
PAR TECHNOLOGY,1997,0.0,0.4744897959183673
PAR TECHNOLOGY,1998,0.36871835124582375,0.48183627192373546
PAR TECHNOLOGY,1999,0.4019255424063117,0.41920104645815487
PAR TECHNOLOGY,2000,0.690688775510204,0.6173469387755102
PAR TECHNOLOGY,2001,0.4390222222222222,0.2857142857142857
PAR TECHNOLOGY,2002,0.2222222222222222,0.0
PAR TECHNOLOGY,2003,0.4019452622910168,0.29166666666666663
PAR TECHNOLOGY,2004,0.17684897959183676,0.25
PAR TECHNOLOGY,2005,0.3332270408163265,0.1875
PAR TECHNOLOGY,2006,0.125,0.0
PAR TECHNOLOGY,2007,0.5630886191082751,0.470969387755102
PAR TECHNOLOGY,2008,0.3908268667717696,0.5231481481481481
PAR TECHNOLOGY,2009,0.3656030255239351,0.21875
PAR TECHNOLOGY,2010,0.2647569444444444,0.4444444444444444
PAR TECHNOLOGY,2011,0.7014611425124374,0.16666666666666666
PAR TECHNOLOGY,2012,0.34197012068873905,0.06648199445983383
PAR TECHNOLOGY,2013,0.45082810145978264,0.0
PAR TECHNOLOGY,2014,0.31567550941945405,0.171875
PAR TECHNOLOGY,2015,0.6442180282034189,0.3125
PAR TECHNOLOGY,2016,0.4342895854790163,0.3949357520786092
PAR PHARMACEUTICALS,2002,0.4444444444444444,0
PAR PHARMACEUTICALS,2013,0.5,0
Paracelsian,1998,0,0
Paracelsian,2000,0.4444444444444444,0.0
Paradigm Technology,1987,0,0
Paradigm Technology,1992,0.18888888888888888,0.21765037604735618
Paradigm Technology,1993,0.3533333333333333,0.40814814814814815
Paradigm Technology,1994,0.15061728395061724,0.13333333333333333
Paradigm Technology,1995,0.2222222222222222,0.19526627218934905
Paradigm Technology,1996,0.28372558551860216,0.33029365644823105
Paradigm Technology,1997,0.3368992103744851,0.37058862247506935
Paradigm Technology,1999,0.2766203703703704,0.39814814814814814
Paradigm Technology,2000,0.2890625,0.057851239669421406
Paradigm Technology,2001,0.30506666666666665,0.27314814814814814
Paradigm Technology,2002,0.24482253086419747,0.08888888888888888
Paradigm Technology,2003,0.267415452792382,0.1574074074074074
Paradigm Technology,2004,0.3087325207860922,0.0
Paradigm Technology,2005,0.16666666666666666,0.2962962962962963
Paradigm Technology,2006,0.25732763211300297,0.21854912764003673
Paradigm Technology,2007,0.18707482993197275,0.0
Paradigm Technology,2008,0.0,0
Paradigm Technology,2009,0.0316666666666667,0.14814814814814814
Paradigm Technology,2010,0.22137755167585202,0.2542731866825208
Paradigm Technology,2011,0.16326747106778666,0.0
Paradigm Technology,2012,0.25602477359256465,0.22335705596489133
Paradigm Technology,2013,0.276474213291724,0.059171597633136085
Paradigm Technology,2014,0.23204908128118754,0.20953306776595895
Paradigm Technology,2015,0.2898596734051516,0.2785147392290249
Paradigm Technology,2016,0.20665112741405461,0.2704377104377103
Paradigm Genetics Inc,2001,0.0,0.0
Paradigm Genetics Inc,2002,0.18072222222222217,0
Paradigm Genetics Inc,2003,0.22704081632653061,0.0
Paradigm Genetics Inc,2004,0.2814085951841054,0.0
Paradigm Geophysical Ltd,2004,0.5,0.0
Paradigm Geophysical Ltd,2005,0.25,0.2222222222222222
Paradigm Geophysical Ltd,2006,0.0,0
Paradigm Geophysical Ltd,2009,0.09500000000000008,0.4444444444444444
Paradigm Geophysical Ltd,2010,0.0,0.375
Paradigm Geophysical Ltd,2012,0.3006634752666499,0.4478489456724518
Paradigm Geophysical Ltd,2013,0.42603550295857995,0
Paradigm Geophysical Ltd,2014,0.4444444444444444,0
PARADYNE CORP,1976,0,0.0
PARADYNE CORP,1977,0,0.0
PARADYNE CORP,1978,0.5,0.5123966942148761
PARADYNE CORP,1981,0.0,0.0
PARADYNE CORP,1982,0,0
PARADYNE CORP,1983,0.3285856009070295,0.23079889807162535
PARADYNE CORP,1984,0.0,0.3888888888888889
PARADYNE CORP,1985,0.175,0.15844444444444444
PARADYNE CORP,1986,0.16666666666666666,0.17798353909465017
PARADYNE CORP,1987,0.20477207977207978,0.2214031339031339
PARADYNE CORP,1988,0.08888888888888888,0.20499999999999996
PARADYNE CORP,1989,0.14937499999999998,0.16620125416421713
PARADYNE CORP,1990,0.4444444444444444,0
PARADYNE CORP,1997,0.21712718391281083,0.22578607734704065
PARADYNE CORP,1998,0.17964959838431305,0.2015606680447272
PARADYNE CORP,1999,0.17210109782559546,0.18399141916684425
PARADYNE CORP,2000,0.16453592573857465,0.07900545596628526
PARADYNE CORP,2001,0.1527691237125038,0.1005021849109431
PARADYNE CORP,2002,0.1762511549701547,0.041666666666666664
PARADYNE CORP,2003,0.03907915354819304,0.0724266099605919
PARADYNE CORP,2004,0.16802304203999732,0.11978023431594859
PARADYNE CORP,2005,0.17549443550368105,0.10450183389944319
PARADYNE CORP,2006,0.18926285763605366,0.22784521836282662
PARADYNE CORP,2007,0.22755499405469679,0.16677295918367346
PARADYNE CORP,2008,0.07669831994156318,0.06399999999999997
PARADYNE CORP,2009,0.1728395061728395,0
PARADYNE CORP,2010,0.2400239243187962,0.0
PARADYNE CORP,2011,0.1923844869514073,0.0
PARADYNE CORP,2012,0.345679012345679,0.0
PARADYNE CORP,2014,0.17999999999999994,0
PARADYNE CORP,2015,0.07396449704142016,0
Paragon Trade Brands,1993,0.29967525635139275,0.44172369601435335
Paragon Trade Brands,1994,0.20553663385761092,0.44341342206189854
Paragon Trade Brands,1995,0.2696394890260631,0.24784537946865987
Paragon Trade Brands,1996,0.3058163265306122,0.420546483299202
Paragon Trade Brands,1997,0.3143934893341047,0.2604788607532593
Paragon Trade Brands,1998,0.03023431594860167,0.31494602551323597
Paragon Trade Brands,1999,0.1425598335067637,0.29120096427788733
Paragon Trade Brands,2000,0.22898070987654323,0.22931868141537368
Paragon Trade Brands,2001,0.3084266699131564,0.30431843689419447
Paragon Trade Brands,2002,0.21624999999999991,0.0
Paragon Trade Brands,2003,0.3116296553952352,0.19840584845049128
Paragon Trade Brands,2004,0.4824439148206383,0.1622909818102126
Paragon Trade Brands,2005,0.40913556866267603,0.16399999999999998
Paragon Trade Brands,2006,0.35187518079934305,0.0
Paragon Trade Brands,2007,0.6736111111111112,0.5
Paragon Trade Brands,2010,0.0941828254847646,0.025599999999999994
Parametric Technology,1997,0.25585789871504155,0.4868640955004592
Parametric Technology,1998,0.4307270233196161,0.375
Parametric Technology,2002,0.2212144116906022,0.25
Parametric Technology,2003,0.3948684807256235,0.10069444444444445
Parametric Technology,2006,0.22176308539944908,0.19834710743801653
Parametric Technology,2008,0.0,0.5
Parametric Technology,2009,0.47833333333333333,0.14814814814814814
Parametric Technology,2010,0.2351716961498439,0.0
Parametric Technology,2011,0.42603550295857995,0.47337278106508873
Parametric Technology,2012,0.2963628475885385,0.2222222222222222
Parametric Technology,2013,0.12312085327958344,0.29495867768595035
Parametric Technology,2014,0.19925520648692424,0.18888888888888883
Parametric Technology,2015,0,0
Paravant Computer Systems,2003,0.691358024691358,0.625
ParcPlace Systems,1993,0.0,0.0
Parexel International,2013,0,0
ParkerVision,1993,0.5273526077097506,0.7895169667590027
ParkerVision,1994,0.6172839506172839,0.72
ParkerVision,1995,0.7012719790497569,0.7150619834710744
ParkerVision,1996,0.7504012910166757,0.5545196346062147
ParkerVision,1997,0.5599999999999999,0.41666666666666674
ParkerVision,1999,0.13888888888888884,0.4351851851851851
ParkerVision,2000,0.6093437020666193,0.5485253551328195
ParkerVision,2001,0.700977498598535,0.5825912094225797
ParkerVision,2002,0.635191678704469,0.6091145044512578
ParkerVision,2003,0.6413095487554472,0.5705551922181942
ParkerVision,2004,0.5306101981470526,0.49264792865659457
ParkerVision,2005,0.6229278316677023,0.5698325745520991
ParkerVision,2006,0.6273035239052434,0.5696017387729604
ParkerVision,2007,0.6131994927956754,0.5299552871365313
ParkerVision,2008,0.517416453149374,0.514264974106485
ParkerVision,2009,0.5787087881311551,0.5594081566023231
ParkerVision,2010,0.5295197211994768,0.5561486611994961
ParkerVision,2011,0.5039640614080804,0.4863378247588105
ParkerVision,2012,0.4590204352055208,0.4450155587523869
ParkerVision,2013,0.4950105117210551,0.3179247872483735
ParkerVision,2014,0.4655960525308771,0.3974518898076608
ParkerVision,2015,0.4977059904638333,0.0
ParkerVision,2016,0.49898894751936707,0.0
PARLEX CORPORATION,1985,0.24489795918367352,0.0
PARLEX CORPORATION,1986,0.0,0.5
PARLEX CORPORATION,1990,0.625,0.29629629629629617
PARLEX CORPORATION,1994,0.49333333333333346,0.3066666666666667
PARLEX CORPORATION,1995,0.48979591836734704,0.5619834710743803
PARLEX CORPORATION,1996,0.5017283950617284,0.7222222222222222
PARLEX CORPORATION,2000,0.16528925619834722,0.0
PARLEX CORPORATION,2003,0.5679012345679012,0
PARLEX CORPORATION,2004,0.5123966942148761,0.0
PARLEX CORPORATION,2006,0.8046875,0.7050754458161865
Parlux Fragrances,2000,0.0,0
Parlux Fragrances,2002,0.16666666666666666,0
Parlux Fragrances,2004,0.0,0
Parlux Fragrances,2006,0,0
Parlux Fragrances,2007,0,0
Parlux Fragrances,2008,0,0
Parlux Fragrances,2009,0.0,0
Parlux Fragrances,2010,0,0
Parlux Fragrances,2011,0,0
Parlux Fragrances,2014,0,0
Pathe Computer Control Systems,1988,0,0
Pathe Computer Control Systems,1992,0.375,0.75
PathoGenesis,1995,0,0.4444444444444444
PathoGenesis,1996,0.0,0.0
PathoGenesis,1997,0.375,0.20370370370370372
PathoGenesis,1998,0.3773148148148148,0.30604382929642454
PathoGenesis,2000,0.1875,0.3125
PATIENT TECH,1982,0.0,0.0
PATIENT TECH,1983,0.2777777777777777,0.5
Patten,1992,0.0,0.625
Patten,1999,0.44897959183673464,0.0
Paypal Inc,2006,0.538265306122449,0.3475164768566451
Paypal Inc,2007,0.5,0.40930802103879027
Paypal Inc,2008,0.6074380165289256,0.2448347107438017
Paypal Inc,2009,0.33158968544028533,0.23946530461296944
Paypal Inc,2010,0.5118634454435654,0.040235865417967455
Paypal Inc,2011,0.5606741441251056,0.2371976568405139
Paypal Inc,2012,0.4425607614382388,0.20519608994500768
Paypal Inc,2013,0.47882015157115054,0.0
Paypal Inc,2014,0.4448760330578513,0.0
Paypal Inc,2015,0.2481851708310356,0.14025403608736944
Paypal Inc,2016,0.2573753271366194,0.05423941798941799
PC Connection Inc,1990,0.49382716049382713,0.48
PC Connection Inc,1993,0.19753086419753085,0.6015625
PC Connection Inc,2010,0.7911111111111111,0.6153846153846153
PC Connection Inc,2013,0.7777777777777777,0.0
PC Connection Inc,2015,0.7700831024930748,0.0
PC Connection Inc,2016,0.7599243856332704,0.0
PCA INTERNATIONAL,1982,0,0
PCA INTERNATIONAL,1992,0.5,0.6938775510204082
PCD,1992,0.125,0.0
PCD,1993,0.22222222222222224,0.47862244897959183
PCD,1995,0.6875,0.625
PCD,1996,0.2499999999999999,0.625
PCD,1997,0.2156122448979592,0.13444444444444442
PCD,1998,0.1875,0.48249999999999993
PCD,1999,0.37,0.14583333333333331
PCD,2000,0.2777777777777777,0.7222222222222222
PCD,2001,0.0,0.0
pcOrder.com,2002,0.48,0.0
pcOrder.com,2006,0.24812499999999993,0.3402646502835538
PCS,1994,0.13888888888888884,0.09695290858725764
PCS,1995,0.0,0.0
PCS,1997,0.443125,0.09876543209876543
PCS,1998,0.4848979591836735,0.45121575869498315
PCS,1999,0.3109059050617492,0.33901234567901234
PCS,2000,0.24489795918367352,0.0
PCS,2001,0.56640625,0.4097222222222222
PCS,2002,0.72,0.0
PCS,2006,0.5454545454545455,0
PCS,2009,0.6844444444444444,0.0
PCS,2013,0.3358427815570672,0
PCS,2014,0.6111111111111112,0.0
PCS,2015,0.6938775510204082,0.0
PCS,2016,0.625,0.0
PDA Engineering,1981,0.0,0.625
PDA Engineering,1984,0.2222222222222222,0.625
PDA Engineering,1985,0.75,0.625
PDA Engineering,1987,0.5,0
PDA Engineering,1989,0.5925,0.5833333333333334
PDA Engineering,1991,0.4336734693877551,0.44897959183673464
PDA Engineering,1992,0.8081632653061224,0.0
PDF Solutions Inc,2002,0.7741685425083108,0.5486682520808561
PDF Solutions Inc,2004,0.3359375,0.4480910253188469
PDF Solutions Inc,2005,0.5166344613393409,0.48220895122604523
PDF Solutions Inc,2006,0.39340891912320486,0.42158604182413706
PDF Solutions Inc,2007,0.5447896811907392,0.2670881028335522
PDF Solutions Inc,2008,0.6268927549233202,0.5324034706475183
PDF Solutions Inc,2009,0.49447841465804426,0.3087754709727028
PDF Solutions Inc,2010,0.4678202160493827,0.2445175438596491
PDF Solutions Inc,2011,0.4480710821365584,0.2184256559766764
PDF Solutions Inc,2012,0.4444444444444444,0.22183641975308632
PDF Solutions Inc,2013,0.5481099603277836,0.2163379595812028
PDF Solutions Inc,2014,0.6390532544378698,0.0
PDF Solutions Inc,2015,0.0,0.5599999999999999
PDF Solutions Inc,2016,0.48148148148148145,0.04725346020761245
Peabody Energy Corp,2011,0.7160493827160495,0.5
Peachtree Fiberoptics,1993,0.345679012345679,0.31404958677685946
Peak International Ltd,1999,0.5950413223140496,0.0
Peak International Ltd,2000,0.54,0.0
Peak International Ltd,2001,0.734375,0.24489795918367352
Peak International Ltd,2003,0.543905325443787,0.13888888888888884
Peapod Inc,1997,0.1527777777777779,0.0
Peapod Inc,2006,0.0,0.26880000000000015
PECO II Inc,1998,0.15039999999999987,0.31404958677685946
PECO II Inc,1999,0.32868513034140207,0.3497942386831275
PECO II Inc,2000,0.3583431952662721,0.20500000000000007
PECO II Inc,2002,0.5562448979591837,0.24
PECO II Inc,2003,0.5247999999999999,0.0
Peerless Systems,1996,0.6138392857142857,0.3455027883869364
Peerless Systems,1998,0.390625,0.2694323979591837
Peerless Systems,2000,0.21487603305785125,0.4985878252508863
Peerless Systems,2002,0.5620748299319728,0.4398148148148148
Peerless Systems,2005,0.38222222222222213,0.1472
Peerless Systems,2006,0.64,0.5416666666666666
Pegasystems,1998,0.0,0.4444444444444444
Pegasystems,2005,0.0,0.0
Pegasystems,2009,0.3101316850309055,0.375
Pegasystems,2010,0.2456542023470663,0.24294315606327688
Pegasystems,2011,0.29396449704142014,0.2975206611570247
Pegasystems,2012,0.47740436391640245,0.3948561299311229
Pegasystems,2013,0.3186982399462693,0.42663979171915684
Pegasystems,2014,0.30565996055226846,0.45887902594973307
Pegasystems,2015,0.46917497194964586,0.3289930555555555
Pegasystems,2016,0.4535218745346362,0.31999999999999984
Pemstar Inc,1998,0.0,0.272189349112426
Pemstar Inc,2000,0.484375,0.375
Pemstar Inc,2002,0.5,0.0
Pemstar Inc,2003,0.6191703254132231,0.5595238095238095
Pemstar Inc,2004,0.5188295622151587,0.48350453985841807
Pemstar Inc,2005,0.377578231292517,0.1973333333333333
Pemstar Inc,2006,0.5603028664142777,0.4876543209876544
Pemstar Inc,2007,0.5767999999999999,0.49572649572649574
Penederm,1997,0.0,0.25
Penederm,2000,0.578125,0.0
Penson Worldwide Inc,2009,0.0,0.0
Penson Worldwide Inc,2011,0.43388429752066104,0.0
Penson Worldwide Inc,2012,0.3999249999999999,0.0
Penumbra Inc,2011,0.0,0.0
Penumbra Inc,2012,0.0,0.0
Penumbra Inc,2013,0.010987654320987583,0.0
Penumbra Inc,2014,0.10699588477366262,0.0
Penumbra Inc,2015,0.0,0.0
PeopleSoft,1995,0.2777777777777777,0.19753086419753085
PeopleSoft,1996,0.0,0.2603550295857988
PeopleSoft,1997,0.0,0.0
PeopleSoft,1998,0.0390625,0.1795833333333333
PeopleSoft,1999,0.0,0.2777777777777777
PeopleSoft,2001,0.19753086419753085,0.3571428571428572
PeopleSoft,2004,0.19282774838330397,0.23644487380751114
PeopleSoft,2006,0.17999999999999994,0.0
Perception Technology,1981,0.5,0.5
Perception Technology,1982,0.0,0
Perception Technology,1994,0.5,0
Perception Technology,1995,0.5,0.0
Perception Technology,1996,0.2222222222222222,0.15999999999999992
Perception Technology,1997,0.765625,0.4800000000000001
Perception Technology,1998,0.5459259259259258,0.24666666666666667
Perception Technology,1999,0.38271604938271603,0.25
Perception Technology,2000,0.720703125,0
Perception Technology,2001,0.384297520661157,0.4930555555555556
Perception Technology,2002,0.7523739956172388,0.5
Perception Technology,2003,0.0,0.0
Perception Technology,2007,0,0
Perception Technology,2008,0.6933333333333334,0.5454545454545455
Perception Technology,2009,0.66015625,0.0
Perception Technology,2010,0.3089569160997732,0.5123966942148761
Perception Technology,2011,0.40249999999999997,0.4930555555555556
Perception Technology,2012,0.16270653694963283,0.21957358298888938
Perception Technology,2013,0.0,0.7345454545454545
Perception Technology,2014,0.09695290858725764,0.125
Perception Technology,2015,0.23183760513182616,0.0
Perception Technology,2016,0.0,0.0
Perceptron,1985,0.0,0.4444444444444444
Perceptron,1987,0.27999999999999997,0.65625
Perceptron,1988,0.31999999999999984,0.24489795918367352
Perceptron,1989,0.6080246913580247,0.38888888888888884
Perceptron,1990,0.2777777777777777,0.0
Perceptron,1991,0.0,0.4355555555555556
Perceptron,1998,0.40816326530612246,0.7999999999999999
Perceptron,2000,0.3806436996094735,0.5972106481481482
Perceptron,2001,0.295660970091811,0.3493415637860082
Perceptron,2002,0.16133959183673474,0.23786848072562358
Perceptron,2003,0.3858024691358024,0.6319444444444444
Perceptron,2004,0.0,0.3125
Perceptron,2005,0.32702479338842966,0.3315972222222222
Perceptron,2006,0.6121864186851211,0.3197278911564626
Perceptron,2007,0.0,0
Perceptron,2008,0.1769547325102881,0.6424015750267686
Perceptron,2009,0.5983852609366123,0.5725700183654729
Perceptron,2010,0.5313786008230453,0.3035298359473589
Perceptron,2011,0.6377075043362923,0.4722222222222222
Perceptron,2012,0.5584339165616109,0.43111111111111106
Perceptron,2013,0.775462962962963,0.0
Perceptron,2015,0.76192211161279,0.16666666666666666
PERCEPTRONICS,2008,0.5,0.21120000000000005
Perclose,1995,0.0,0.05551020408163265
Perclose,1996,0.0,0.0
Perclose,1997,0.1472,0.0
Perclose,1998,0.035502958579881616,0.0
Perclose,1999,0.20929522546659382,0.0423553719008265
Perclose,2000,0.024165138148892207,0.0
Perclose,2001,0.047512239093153164,0.1496598639455782
Peregrine Semiconductor Corp,1995,0.29629629629629617,0.0
Peregrine Semiconductor Corp,1996,0.27739984882842017,0.14583333333333331
Peregrine Semiconductor Corp,1997,0.25850340136054417,0.377099835720266
Peregrine Semiconductor Corp,1999,0.2676769323197081,0.3445806362398215
Peregrine Semiconductor Corp,2000,0.27862643080124855,0.16739375
Peregrine Semiconductor Corp,2003,0.28639669625246544,0.4867708333333334
Peregrine Semiconductor Corp,2004,0.3947666288737716,0.26076101928374656
Peregrine Semiconductor Corp,2005,0.4117742233727811,0.36282677391554147
Peregrine Semiconductor Corp,2006,0.3470475838264299,0.6463654320987654
Peregrine Semiconductor Corp,2007,0.2265625,0.4688090737240076
Peregrine Semiconductor Corp,2008,0.29142011834319537,0.4970414201183433
Peregrine Semiconductor Corp,2009,0.2541201814058957,0.16857638888888887
Peregrine Semiconductor Corp,2010,0.5948779283498139,0.5274960276856382
Peregrine Semiconductor Corp,2011,0.41214929693058705,0.448200118213469
Peregrine Semiconductor Corp,2012,0.26898779714622345,0.4518237666452756
Peregrine Semiconductor Corp,2013,0.5149184021508649,0.46716602618501624
Peregrine Semiconductor Corp,2014,0.5878090618858927,0.4482347691985247
Peregrine Semiconductor Corp,2015,0.42309825615429686,0.37592657649355926
Peregrine Semiconductor Corp,2016,0.3156425234633554,0.24352562696627386
Peregrine Systems Inc,2004,0.31345663265306123,0.27749999999999997
Peregrine Systems Inc,2005,0.40816326530612246,0.0
Peregrine Systems Inc,2006,0.0,0.22632653061224484
Perfect World Co Ltd,2011,0.5,0
Performance Technologies,1981,0.5714285714285714,0.0
Performance Technologies,1983,0.2407407407407407,0.0
Performance Technologies,1984,0.25,0.4652777777777778
Performance Technologies,1985,0.053633217993079574,0.1111111111111111
Performance Technologies,1986,0.3125,0.0
Performance Technologies,1987,0.4512962962962963,0.5060749506903353
Performance Technologies,1988,0.26530612244897955,0.4791666666666667
Performance Technologies,1989,0.14139941690962102,0.1285714285714286
Performance Technologies,1990,0.17292007797735487,0.11002981439489375
Performance Technologies,1991,0.44997041420118344,0.3759329144881093
Performance Technologies,1992,0.44997041420118344,0.44243801652892556
Performance Technologies,1993,0.37731481481481477,0.49037037037037035
Performance Technologies,1994,0.36337868480725616,0.609375
Performance Technologies,1995,0.37827216066481995,0.26953125
Performance Technologies,1996,0.21631040320098488,0.24074074074074073
Performance Technologies,1997,0.2698066965437695,0.2680808080808081
Performance Technologies,1998,0.40934964726631395,0.24382716049382713
Performance Technologies,1999,0.30476190476190473,0.0626674912389198
Performance Technologies,2000,0.6678256487780296,0.11157024793388431
Performance Technologies,2001,0.3110530343066015,0.26460648148148147
Performance Technologies,2002,0.5102081109157366,0.3905046296296296
Performance Technologies,2003,0.37665968957633084,0.193875
Performance Technologies,2004,0.42902397959183675,0.19629629629629627
Performance Technologies,2005,0.4619675480738408,0.08249999999999999
Performance Technologies,2006,0.4266277098810323,0.11574074074074076
Performance Technologies,2007,0.15061863878507764,0.031746031746031744
Performance Technologies,2008,0.35619543924089375,0.3430111723293541
Performance Technologies,2009,0.5309153946727238,0.22758644812840617
Performance Technologies,2010,0.40083351111445265,0.409349876314162
Performance Technologies,2011,0.4467704791868546,0.4750652027614704
Performance Technologies,2012,0.24537712002363832,0.2990968873053669
Performance Technologies,2013,0.35636513145852766,0.19759595313337264
Performance Technologies,2014,0.3583657870166655,0.17456778876892765
Performance Technologies,2015,0.3612985502345134,0.23033074046124752
Performance Technologies,2016,0.3585917796625973,0.09114583333333333
Pericom Semiconductor Corp,1995,0.44897959183673464,0.3288263926446727
Pericom Semiconductor Corp,1996,0.5925925925925926,0.58
Pericom Semiconductor Corp,1997,0.5159150079785001,0.5404556805547704
Pericom Semiconductor Corp,1998,0.38620562604126624,0.42674160116499915
Pericom Semiconductor Corp,1999,0.5003623349554085,0.42661805555555554
Pericom Semiconductor Corp,2000,0.3909110119503112,0.45087481047645883
Pericom Semiconductor Corp,2001,0.3004875247098213,0.5115115082065069
Pericom Semiconductor Corp,2002,0.4907270578471484,0.5994987581089081
Pericom Semiconductor Corp,2003,0.48118961112240705,0.49750886580527526
Pericom Semiconductor Corp,2004,0.40987709295911345,0.44428594596954496
Pericom Semiconductor Corp,2005,0.48301009224186303,0.3101851851851852
Pericom Semiconductor Corp,2006,0.4811481821858847,0.25527393497211875
Pericom Semiconductor Corp,2007,0.425384754325345,0.44246214805756906
Pericom Semiconductor Corp,2008,0.5091533639321237,0.3422471655328798
Pericom Semiconductor Corp,2009,0.5769446300914832,0.3450793650793651
Pericom Semiconductor Corp,2010,0.6666666666666667,0.4444444444444444
Pericom Semiconductor Corp,2011,0.5625,0.24489795918367352
Pericom Semiconductor Corp,2012,0.4660493827160494,0.6861456050645239
Pericom Semiconductor Corp,2013,0.2857142857142857,0.10666666666666662
Pericom Semiconductor Corp,2014,0.2622592592592593,0.17374999999999996
Pericom Semiconductor Corp,2015,0.46762175803800976,0.25
Pericom Semiconductor Corp,2016,0.5226355247981546,0.5
Periphonics Corp,1978,0.0,0.0
Periphonics Corp,1999,0.4444444444444444,0.0
Periphonics Corp,2001,0.2777777777777777,0
Periphonics Corp,2002,0.0,0.0
Peritus Software Services Inc,1998,0.0,0.0
Peritus Software Services Inc,2000,0.0,0.21875
Perma-Fix Environmental,2001,0.39669421487603307,0.0
Perma-Fix Environmental,2004,0.5612244897959182,0
Perma-Fix Environmental,2008,0.4600000000000001,0
Perma-Fix Environmental,2013,0.0,0
Perma-Fix Environmental,2014,0.4444444444444444,0
Perma-Fix Environmental,2016,0.5,0
Perot Systems Corp,2001,0.3122222222222222,0.273356401384083
Perot Systems Corp,2002,0.2900475787421771,0.4336816326530613
Perot Systems Corp,2004,0.455054012345679,0.6193594289201245
Perot Systems Corp,2005,0.5078125,0.0
Perot Systems Corp,2006,0.17999999999999994,0.0
Perot Systems Corp,2007,0.3534247828074989,0.044999999999999984
Perot Systems Corp,2008,0.2765181506987798,0.10566964285714281
Perot Systems Corp,2010,0.2598835823267641,0.484245867768595
Perot Systems Corp,2011,0.0,0
Perot Systems Corp,2013,0.1934548967516,0.0
Perot Systems Corp,2014,0.1285487528344671,0
Perrigo,2014,0.11072664359861584,0
Perrigo,2015,0.0,0.0
Perrigo,2016,0.05536332179930792,0.0
PerSeptive Biosystems,1991,0.7222222222222222,0.546712802768166
PerSeptive Biosystems,1993,0.473072300295858,0.39555555555555555
PerSeptive Biosystems,1994,0.5346187757201646,0.5325786215209293
PerSeptive Biosystems,1995,0.4381602409405577,0.5603816665811703
PerSeptive Biosystems,1996,0.6996900826446282,0.3140495867768595
PerSeptive Biosystems,1997,0.3681760330578512,0.6121462245097922
PerSeptive Biosystems,1998,0.4978456475182666,0.4829080851808124
PerSeptive Biosystems,1999,0.31953175004878137,0.36750409423028474
PerSeptive Biosystems,2000,0.30402055230700226,0.32239998051963864
PerSeptive Biosystems,2001,0.33450675103552463,0.33857033018288435
PerSeptive Biosystems,2002,0.36787859657177835,0.31355364439419275
PerSeptive Biosystems,2003,0.2289500495187181,0.28239655391997076
PerSeptive Biosystems,2004,0.4443296602387511,0.17100694444444448
PerSeptive Biosystems,2005,0.6154166666666666,0.36385487528344673
PerSeptive Biosystems,2006,0.5925925925925926,0.5
PerSeptive Biosystems,2007,0.56,0.375
Persistence Software Inc,1996,0.0,0.11390946502057608
Persistence Software Inc,1997,0.0,0.0
Persistence Software Inc,1998,0.0,0.11495210329029559
